Comment Number,Comment Content
4912,"So he’s gonna give people money for a house based on their skin colour? All I need to know, thanks."
4913,TOEFL comprehension level: <br><br><br><br>Biden.
4914,Biden is such a broad-based liar we all know when Trump was president
4915,Trump lied about nothing.
4916,Stop all foreign aid and close the border.  FJB
4917,Assuming 18 year olds make 140k from their first check is wiiiiiiiiiiiiiiiiiiiiiiiiiild
4918,all i can do is laugh. how can anyone consider voting for biden?
4919,❤핵 &gt;무게책임 지는자리..&lt;&gt;그건 오직 미국대통련만 할수있지만..❤너무오래됐다..❤대한민국 국민들은 북한&amp;중국&amp;러시아 까지..무게가&gt;대한민국이란..땅덩어리 적어❤
4920,The fact that Biden is still trying to run for president is beyond logic.
4921,"Why he’s keeping saying Number One, Number Two? <br><br>It’s so annoying"
4922,"Bidens administration get personal through the ear buds, thats low and seem so desperate to people like me who can actually read people; they use &quot;1&quot; &quot;2&quot; and &quot;3&quot; so he don&#39;t get confused with what they telling him to say😂😂😂"
4923,"Biden doesn&#39;t blink too much, when the camera changes between Trump and him"
4924,"You know, I think they made the debate this way in order to be able to silence each candidate before they got the chance to put too much information out there to the public."
4925,Old beast racist voice
4926,Even the pakman struggling to twist this
4927,This is concerning both of them are not competent to be President.   😔
4928,Not only waa biden feeble but he lied nonstop
4929,&quot;they think we&#39;re stupid&quot; yes they think BOTH OF YALL stupid
4930,Battle of the Clones
4931,Joe dont speak anymore
4932,Watching Biden lie is like watching my toddler try to lie.  Only my 3 year old isn&#39;t in charge of the country so it&#39;s not so cute with Biden.
4933,❤보튼..무게가&gt;&gt;테러로가면?.❤
4934,Someone is talking to Biden and telling him what to say with an ear bud
4935,If you listen too this at 2 times speed they both seem normal 😂
4936,Trump can only talk about borders. Everything goes to the border. He sucks.
4937,❤젠세계 핵을 움직일  권한은 미국대통령 님이라는.....❤
4938,we hope for help for my family..We need you A LOT.
4939,❤대통령님 ❤권한이  잴 중요❤
4940,Trump shouldn’t be president. He should be a witty remarks tutor
4941,❤다나와 ❤모든전쟁국가  &gt;&gt;선거권 중지..미국은 이게 필요할듯&gt;&gt;?지금은전쟁..&gt;
4942,Sorry kabul
4943,Ive never heard 81+ million people be so quiet.
4944,❤차이나 미국시민..&amp;다음에는 미국대통령이 &gt; 차이나타운  &lt;..위기 를 느꼐라..!!!인해전술이 선거에 동원..ㅎ
4945,Inflation is beyond up 20% it’s more like 210%
4946,Biden is not fit to continue as Potos having said that his opponent is a convicted felon and shouldnt be allowed to run to succeed the current president.these two are a major embarresment to the country of u.s.a. period.
4947,I mean honestly the difference between them is shocking. It’s cruel and sick that Joes disgusting 2nd wife would support him doing this and keep egging it on
4948,Trump always talks about the last topic when a new question is asked.
4949,Why does sleepy Joe say everything twice? I think he forgets he said it already 😂
4950,"FJB!!!  Demented, weak, fake president!"
4951,"Imagine thousands of innocent men, women and children are being killed as we speak because of joke politicians like these two. What an irony!"
4952,I’m a bit emotional hearing Biden he sounds so old. It’s okay Joe you been here since 07 thank you!! Retire rest.
4953,"How did the us come up to this? a choice between the worst, trump is evading each question trhowm at him,  I feel like he is just unable to answer those questions and Biden is just too old to run for presidency, he should rest, power is a very attractive thing"
4954,Mr trump
4955,Who else is here cuz they&#39;re dad didn&#39;t help them out
4956,"Not debate with no audience, muted mics etc. Just an insipid show &amp; more proof Biden’s state."
4957,You too nice donald
4958,You a disaster joe nyc cops getting killed again daily why
4959,"Luuuuub me some president TRUMP.biden is melting every answer,biden isnt andwering anything..he keeps goimg back to PROVEN,FAKE,STORIES..hahahah❤❤❤ Trump"
4960,They took your job!!! 😂
4961,"We used to have .99 cent mcchickens and 24 hour Walmarts. Enough said, Trump 24"
4962,Every time Biden got stuck or froze all I could think of... &quot;There is a reported internet outage in your area&quot;
4963,This is a parody.
4964,I noticed that Biden gave many data examples. It is a good thing. All Trump does is just blaming immigrants.
4965,I could do without the back and forth of pointing fingers. Just answer the dadgum questions…IF U CAN. Unfortunately Biden can not
4966,Biden…<br><br><br><br><br>…Buffering…<br><br><br><br>😧
4967,I came here for Biden&#39;s mistakes and hilarious facial expressions
4968,I&#39;m so glad CNN covered this so their viewers finally can see what their news channel has been hiding from them these last 4 years!! Now they know!
4969,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=714"">11:54</a> I skibidi with 😂"
4970,Cnn should be ashamed betting on biden.
4971,"When I see THIS and then the comments that follow I’m STILL BAFFLED that Biden has ppl at his rallies, that aren’t paid 🤭 SERIOUSLY this is insane!! So WHO will be up for the dems president elect 🤔 SURELY not Sleepy Joe"
4972,It seems that Trump blames everything on immigrants.
4973,Joe &quot;the idea&quot; Biden. He must&#39;ve said it about 150 times! The other thing he kept doing was running off numbered lists. All scripted to a very poor memory.
4974,If debating was a special Olympics event Biden would take the gold.
4975,American should care for Biden. Should let him take rest. Age matter sometimes.
4976,Trump walk in like a wwe superstar 😂
4977,They must  not have fully charged Biden&#39;s battery before this. He almost powered down a few times. 😅
4978,Drama and frills aside...trumps an irratic child. On ground he is crazy scary for a big country like usa<br><br>He has no idea what hes doing...issue always in politics is people generally watch it just like a movie😢 i hope everything happens for the greater good ❤ a strong america is in favor of the whole world
4979,"Had a apt ...once upon a time. .. guy in red tie ...gave us new windows...and new blacktop...<br><br>Guy in blue tie ...cut the water in the drinking fountains.let the grass grow knee high .3 office managers later ....I moved out to a RED state . With a place that runs it properly unlike Blue Crumbling states<br><a href=""http://www.youtube.com/results?search_query=%23banana"">#Banana</a> 🍌 Republic"
4980,Biden&#39;s wife should be put in jail for elder abuse 😮
4981,Amazing what 10 days at camp David can do.
4982,With a population of 300 million this is the best you can offer?
4983,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4414"">1:13:34</a> listen carefully"
4984,🎉🎉🎉🎉TRUMP 2024🎉😊🎉🎉🎉🎉🎉🎉🎉🎉🎉
4985,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=705"">11:45</a> Biden is lucky his pause didn’t last another 3-4 seconds. It was 15 seconds of nonsense, as it was."
4986,It honestly sounds like two toddlers fighting I&#39;m ngl 😭😭<br><br>These are the leaders of our country.. 😭💀
4987,please play the golf match.
4988,"Best regards, excellent presidents!  The market leads costs and prices above a digital and physical market aimed at commoditization.  So how to make a difference?  Looking everywhere, observing, opening previously unexplored paths with discipline, creating happy people, rivals separate people, friends shake hands and work together not separately but for good and human development. Thank you for the opportunity. I am a Social Manager with studies in the topic and volunteer work.    Always at your service✨"
