Comment Number,Comment Content
3565,How about WSJ can explain this to the American people; The democratic party stole the voter&#39;s who nominated Pr. Biden but now they threw him and the voters underbthe bus exactly the defention of treasons and dictatorhip.
3566,Women here&#39;s your chance to vote the first female president in.
3567,What a joke
3568,what a joke
3569,"<a href=""http://www.youtube.com/results?search_query=%23trump2024"">#Trump2024</a> all the way ❤️☘️"
3570,Harris is a joke!! She will lose God willing!!
3571,WSJ couldn&#39;t wait to release this 😂
3572,Propaganda video from WSJ. Please list her accomplishments and how our lives are better.
3573,Americans can accept a black president but not a woman president
3574,love how it’s already looking like a white vs coloured election 😂
3575,she is a joke is there nobody else ? really 🤣🤣🤣🤣
3576,This timed well…
3577,If she debate&#39;s Trump it will be over for her.
3578,"Haha if Kamala, Trump 2024 for sure!!"
3579,Harris sucks... figuratively and literally.
3580,"Good luck KH, you’ll need it!!! FJB!"
3581,Both of Kamala&#39;s parents are Indian. Us black Americans are not going to tolerate her campaign pretending to be connected with us . She&#39;s not one of us.
3582,She is a nut. No way she’ll win .:. Good Lord
3583,"Clinton/Harris 24<br>Shes already beat him once and Tmp spent his targeting rhetoric back then. She&#39;s his worst nightmare.<br>Dallas, TX 💙🇺🇲"
3584,She&#39;s polling way lower than Biden did.
3585,lol
3586,Harris is the worst one
3587,LOL Kamala is dead
3588,Kamala is worse than Biden
3589,The shoes are too big to fit ❤❤❤❤
3590,"Harris is terrible, so is Newsom.  Dem has no one else??"
3591,WSJ has videos for different timelines. Let’s see your video on Lex Luthor’s presidential Campaign.
3592,Harris has as much chance against Trump as she did at fixing the problems at the border.
3593,That headline<br>Ha ha ha ha ha ha ha ha ha ha ha ha <br>Thank you
3594,LANDSLIDE for TRUMP
3595,No one has a chance against Trump.
3596,Kamala is worrse
3597,Hahaha 😂🤣😂🤣😂🤣😅🤣😂😅😅
3598,the soft racist vs the baby murderer........hmmmmm
3599,Trump is make easy work of the kamel
3600,WSJ already has one about Harris dropping out of the race.
3601,TULSI GABBARD AS INDEPENDENT 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
3602,😂😂😂 Trump Lives💯💙🇺🇸💯💙🇺🇸
3603,"Go Kamala, hopefully this country have the moral values to choose the correct option. Trump cannot be allowed to be in the Oval Office again. He is a terrorist and a traitor; he should be in jail! Thank you for your service President Biden. Thank you for putting the country first and thank you for all those years of service. Please, keep enjoying your live and supporting the country!"
3604,Poor man.  I guess he has had enough and sick with Covid made him realise it.  Hopefully Kamala will do as well in election.  Depends on who her VP pick might be.
3605,Yes Harris 2024
3606,She ain&#39;t winning.
3607,Trump will chew kamala Harris if she&#39;s nominated
3608,WSJ is the MKBHD of News 😂
3609,Harris has no chance.
3610,"You can choose her, but a woman wont rule the world, USA is going down as a superpower. Putin triumphs."
3611,Ohh no 🤣
3612,kamala &quot;kicked to the curb&quot; harris
3613,The nowhere to be found VP
3614,I am a democrat..kamala is arrogant amd dry. She will loose to trump. Theybneed ro put somebody else as a democrat candidate
3615,😂😂😂
3616,Good luck!
3617,Trump signaling  &quot; a love of country &quot;  the bone spurs man should visit the Vietnam memorial.  True love of country.
3618,She would be worse
3619,A Femenist
3620,"Kamala has to fight not only the racism in the us but also the rampant sexism, when it was hillary running I remember hearing from many older women that were against her just because she was a woman. This will be one of the most difficult campains in american history, best of luck and godspeed &lt;3"
3621,It&#39;s almost like the Wall street Journal already knew this information and already had this video edited and ready to publish hahahahaha
3622,Pfft.
3623,Harris is terrible
3624,😂😂😂😂😂😂😂😂😂😂😂<br>TRUMP2024❤❤❤❤❤❤❤❤
3625,Kamala?!! Hahahaha
3626,😂😂😂😂
3627,GAME OVER for the democrats LOL
3628,Short answer…<br><br><br><br><br>No Kamala Harris sucks… vote RFK jr
3629,"One horse race..... people evolve, in America i doubt they are ready to vote for a woman,blet alone one of colour...but who knows its not really a domocracy in the facr of corruption, so perhaps theres enough wokism to swing in....dont hold your breath."
3630,You guys refuse to tell the truth
3631,"If you think Kamala is gonna win againts Trump, you must be living in a cave"
3632,🧢
3633,Kamala for President. Vote Blue!
3634,I would still TRUMP ! fight fight fight
3635,The answer is no!!!!
3636,Never Kamala! Nobody likes her! Bring in Gavin
3637,I do not want Harris.
3638,RAISED IN MONTREAL... PRETTY MUCH CANADIAN<br><br>OBAMA ACTUALLY GREW UP IN USA LOL
3639,"POTUS Biden, my heart is broken, but I will carry your torch of FREEDOM into the future. I&#39;M VOTING BLUE NO MATTER WHO, SOLID BLUE💙"
3640,“We’re out here in these streets.” Kamala
3641,Harris/Buttigieg
3642,You had this waiting. Won&#39;t be surprised if you have another waiting for her vp.
3643,The propaganda of the fake news media has begun 😅😅😅
3644,Kamala has a wretched personality that precedes her politics. This is her main problem.
3645,"WSJ is gassing her up. she has been dormant the entire biden presidency, and when she is in public eye she makes everyone wince."
3646,This just made it official! Trump &amp; Vance did it! MAGA!
3647,It is noted that Joe Biden definitely did not endorse Kamala Harris in his resignation letter.
3648,were the interviewees told to act like as if biden had stepped down and filmed in advance?
3649,Border Czar comeuppance on the horizon…
3650,How scary is it that kamala harris is THIS close to the white house big seat.<br><br>NO. <br><br>Even trump is better.
3651,Not at all. 😂 Lol
3652,This is exactly why you don&#39;t put DEI hires in key positions.
3653,"Love Joe and appreciate everything he&#39;s done for this Country.  But once that &quot;feeble&quot;   image was out there, that was that. And it wasn&#39;t going away.<br>Time for Harris to step up, team up with Whitmer, and put all their focus upon Trump!  Because once Trump starts spewing his BS and makes his first chauvinistic comment...GAME OVER for him!  In addition, now Trump becomes the feeble old man in the race.  Harris/Whitmer 2024!!!"
3654,I am a democrat..kamala is arrogant amd dry. She will loose to trump. Theybneed ro put somebody else as a democrat candidate
3655,t R u m.  P
3656,Yes Yes Yes
3657,Trump
3658,t. R. U. M. P
3659,US election is finish Harris will win by landslide. Poor trump he is having nightmare.
3660,just hand donald the country why dont you
3661,"Well, we know Kamala can never be the first Black woman president—Biden was. 😂😂😂"
3662,Is this the April 1st headline 😆😆
3663,Tr. um p
3664,Harris is 59?!!? She is ABSOLUTELY GORGEOUS! Not just for her age but especially for her age ❤❤❤
3665,Is this Babylon Bee?
3666,"If they actually believe she has a shot of winning after seeing her giving speeches while in office, they are just as delusional as Biden"
3667,"I&#39;ll say this again, the Democrats have a good chance of winning this election if they carefully choose their candidate. Anyone, other than Kamala Harris, will win."
3668,"Well, now Trump will for sure deny the election if he loses. He could never accept defeat from a woman"
3669,when u get harris ur still getting OBAMA
3670,t Ru mP
3671,Didn’t Kamala lock up a lot if black men?
3672,This was LIGHTNING speed 😭
3673,Kamala just ain’t it. She already lost.
3674,We are so back
3675,Funny how shes married to a white guy
3676,"A tactic of dividing the country by gender, colour and wealth is not going to work in an election between two candidates. I think the democrats need to find few other options"
3677,They just compared Kamala to Obama 🤡
3678,hope Trump will take Kamala to the Cleaners
3679,"I am just thinking how long did they made it? Like, how eager were they to hit the post button?😂<br><br>Anyway, i think a primary would be a good idea though. Just saying."
3680,The reason trump is popular is because he&#39;s the peoples choice not the party! If demoracts can learn then it should be given to JFK junior or anyone elected democratically.
3681,Folks are acting surprised the WSJ was ready for this? It&#39;s been obvious for weeks that Biden was doomed.
3682,"The democrats just locked in my vote for Trump. Biden was bad, but the Kamala Monster and her clown like responses to real questions is definitely NOT getting my vote. I was literally saying “Anyone but Kamala” way back in 2019."
3683,"Ecclesiastes 7:6<br>For like the crackling of thorns under a pot, So is the laughter of the fool. This also is vanity."
3684,Trump is a terrible candidate for Republicans. Anyone except Biden last debate would have ripped Donnie a new one.
3685,Bernie can win. Bring back Bernie!
3686,The Democrats will now lose big time this November.
3687,Harris is no Obama WSJ. Isn’t she known for putting thousands of men with minor marijuana possession (many of them Black) in jail? Obama didn’t do that. She isn’t as smart or professional as he was.
3688,I am still not convinced that Trump is safe yet - the probability of another attempt on his life is very high - the Devils&#39; worshipers don&#39;t want him as future President
3689,"Kamala Harris is the type of person that everybody is happy to see, leaving the room 😂"
3690,She&#39;s so bad not even woke people will vote for her.
3691,Harris no winning bet
3692,shes an indian her ancestors fought custer
3693,The case has been dropped because the Supreme Court saw how corrupt the trial was. She has nothing against him
3694,"Yeah, but nobody likes Kamala 😒"
3695,She will be the sacrificial lamb
