Comment Number,Comment Content,Processed comments
3867,What a complete and unmitigated disaster.,complete unmitigated disaster
3868,I commend Biden for not pooping his pause and remaining alert and coherent for in his case guiness world record 60 minutes straight,commend biden not pooping pause remaining alert coherent case guiness world record minute straight
3869,"If you don&#39;t want to vote for Biden because of his age, just imagine he&#39;s a zombie. A zombie president--now that&#39;s pretty frigging cool.",want vote biden age imagine zombie zombie president pretty frigging cool
3870,CNN sucks and is a terrible news agency. Trying to monopolize the airing of the Presidential debate with bribes and threats. I spit on the trepidation you spill on to society.,cnn suck terrible news agency trying monopolize airing presidential debate bribe threat spit trepidation spill society
3871,Not important,not important
3872,We either get the Emperor or… Hmm… Darn it! I hate making jokes about presidents but this is… terrifying! These men… We will have to count on one of them! And the only one we can really count on is the one who’ll never leave!,either get emperor hmm darn hate making joke president terrifying men count one one really count one wholl never leave
3873,The best President Trump in the world 🌎🌍,best president trump world
3874,In India Modi is came again 🙏🇮🇳,india modi came
3875,Why a coin toss. Don&#39;t they know who is left and right?,coin toss know left right
3876,"In case you don&#39;t know. It is customary to call any Man who has been elected President Of The United States is to be forever referred to and addressed as President, President Donald Trump is my President and I would appreciate if that tradition is respected. Thank You.",case know customary call man elected president united state forever referred addressed president president donald trump president would appreciate tradition respected thank
3877,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=717"">11:57</a> we finally beat medicare",href http www youtube com watch v qqggydce amp finally beat medicare
3878,"Biden is like Manmohan singh. I dont know what they did in their past career, but as president (prime minister) they were just puppets of their parties.",biden like manmohan singh dont know past career president prime minister puppet party
3879,😂😂😂made my day awesome,made day awesome
3880,If you put the speed on 1.25 Biden almost speaks normal,put speed biden almost speaks normal
3881,"The Rich,Climate lies is all Biden knows now lol😅😅😅",rich climate lie biden know lol
3882,"Trump has already fooled the American people once, and the United States cannot afford to have Trump come back for another four years. Although Biden seems a little slow to respond, he is clearly a better politician.",trump already fooled american people united state not afford trump come back another four year although biden seems little slow respond clearly better politician
3883,Every time biden says &quot;The idea&quot; i get the nick fury feel😂,every time biden say quot idea quot get nick fury feel
3884,Ok,ok
3885,"It isn’t a sin to become older and not be as sharp as one once was.  Biden is showing obvious signs of aging, losing his train of thought, stumbling and looking confused and lost, etc.… that happens to all of us… but he is the leader of our Country… we can’t afford to have a person leading our Country that is suffering with a mental decline occurring. I have no respect for Jill Biden who would insist that he’s fit to serve.  If she loves him, she should do the right thing which would be to encourage him to hand over the torch.  Everyone, including other leaders can see for themselves… I will admit the choice we have is tough, but Biden is struggling more and more.  It’s like he is trying to prove something.  He needs to step down while he still has respect from the people.",isnt sin become older not sharp one biden showing obvious sign aging losing train thought stumbling looking confused lost etc happens u leader country cant afford person leading country suffering mental decline occurring respect jill biden would insist he fit serve love right thing would encourage hand torch everyone including leader see admit choice tough biden struggling like trying prove something need step still respect people
3886,Trump2024❤❤❤,trump
3887,"My friend and I did a drinking game to this, only with hot sauce (alcohol would have killed us). Couldn&#39;t even finish halfway because our stomach linings said no",friend drinking game hot sauce alcohol would killed u even finish halfway stomach lining said
3888,Jim Crow Joe gave a speech at Robert Bryds  funeral a kkk member!,jim crow joe gave speech robert bryds funeral kkk member
3889,im here just for good time by comments,im good time comment
3890,🎉🎉🎉,
3891,The jury of Democrats that convicted Trump 😆 😆 😂 what a joke the trial was like the rest!,jury democrat convicted trump joke trial like rest
3892,"البدرى مسعد احمد مصطفى ‏‪<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=20"">0:20</a>‬‏",href http www youtube com watch v qqggydce amp
3893,"IDGAF, why i see US politic and cant stop it YOUTUBE GFY wallstreet GFY ban me bcs i cant block you",idgaf see u politic cant stop youtube gfy wallstreet gfy ban bcs cant block
3894,My God! Help us! These two is the best we could do? The best we could produce for president?!?!!,god help u two best could best could produce president
3895,BIDEN IS THE WORST PRESIDENT WE&#39;VE IN HISTORY! AMERICAN SUPPERING TOO MUCH CAUSE  BY DEMOCRATS! 😢😢😢,biden worst president history american suppering much cause democrat
3896,This is elderly abuse,elderly abuse
3897,Trump would have to step out too. How about just one coherent sentence?,trump would step one coherent sentence
3898,Di ipat bush q iki kok kok anak q❤,di ipat bush q iki kok kok anak q
3899,Mboh hiro mikiri mosok he trump😂😶‍🌫️✅️,mboh hiro mikiri mosok trump
3900,NATO is a joke!,nato joke
3901,Wes ison digu iki kok kan siap❤,wes ison digu iki kok kan siap
3902,I vote they play golf for the presidency 🤷🏻‍♂️,vote play golf presidency
3903,😂😂😂☻️,
3904,My Beer/Alcohol/ Peace of mind Juice  Prices arose 100% along with my Blood pressure/Gas prices &amp; Grocery..On this Dried up Sad Sacs tenure...Who had dibs on that Cocaine in the white House.,beer alcohol peace mind juice price arose along blood pressure gas price amp grocery dried sad sac tenure dibs cocaine white house
3905,Some doctors are a joke too!,doctor joke
3906,Keep lying Trump you’re so good at it 😂,keep lying trump youre good
3907,Why does hate rich people like him?,hate rich people like
3908,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/ssIfY7OFG5OykQOpn4CQCw""></a>",href uckszuwhgymbdv ujg ssifyofgoykqopncqcw
3909,Innnncredible...She must have been listening to 2pac&#39; &amp; passing the joint &#39; as she said she did while in College when she said that. FACTZZZ!!!,innnncredible must listening pac amp passing joint said college said factzzz
3910,"These non Americans , foreigners commenting on here is like a random stranger that thought they had an invite to the party.",non american foreigner commenting like random stranger thought invite party
