Comment Number,Comment Content,Processed comments
4111,They held this debate before the parties officially choose their candidates for a reason. This wasn&#39;t a debate; this was the puppet master making the puppet walk the plank. Now all democrats see what republicans already knew. This gives the DNC an opportunity to switch Biden with someone with higher brain power and arms that are more posable than a lego. I really hope whoever they might pick is further left than Biden.,held debate party officially choose candidate reason not debate puppet master making puppet walk plank democrat see republican already knew give dnc opportunity switch biden someone higher brain power arm posable lego really hope whoever might pick left biden
4112,"To non Americans insisting on Biden to be their Democratic candidate, is mind boggling. Is there no one else?",non american insisting biden democratic candidate mind boggling one else
4113,I&#39;m trying my best to understand what Biden is saying 😂,trying best understand biden saying
4114,The main thing is that both of them standing straight for 1 hour 😅,main thing standing straight hour
4115,Biden should step aside.,biden step aside
4116,Trump is a scammer,trump scammer
4117,Kamala Harris Best Opponent for Trump ❤❤ Any other please??,kamala harris best opponent trump please
4118,Donald Trump the world pease men he want stop 3rd word war,donald trump world pea men want stop rd word war
4119,Are you so for serious this cannot be the people you guys are choosing for president in your country 💀,serious not people guy choosing president country
4120,CNN? the Presidet of each country is elected by reach people,cnn presidet country elected reach people
4121,Did we all forget Epstein?,forget epstein
4122,"this was planned by deep state....alex jones and roger stone and many others have said FOR OVER A YEAR THEY WILL REPLACE BIDEN WITH MICHELE OBAMA ,,,THIS BAD DEBATE WAS PART OF PLAN that is why the news people all turned against him all at once in lockstep",planned deep statealex jones roger stone many others said year replace biden michele obama bad debate part plan news people turned lockstep
4123,"Biden starts the debate saying you need to limit the rent prices.. Oh, so the government knows better than the owners how much they need to rent it for?",biden start debate saying need limit rent price oh government know better owner much need rent
4125,we’re so cooked,cooked
4126,He didn&#39;t deny why he left our borders open. Smh,not deny left border open smh
4127,"NO ONE BROKE DOWN DOORS AT THE CAPITOL BLDG<br>ON JANUARY 6TH,,,,TUCKER CARLSON PROVED IT<br>GUARDS LET THEM IN , ITS BEEN FILMED",one broke door capitol bldgon january thtucker carlson proved itguards let filmed
4128,rip biden,rip biden
4129,This debate is a joke everyone knows military especially CIA controls America 😂😂,debate joke everyone know military especially cia control america
4130,The way Trump dodged the question about climate change says a lot.,way trump dodged question climate change say lot
4131,It&#39;s cruel to make an old man pretend being a president for another 4 years.,cruel make old man pretend president another year
4132,Keep watching how people speak  and dont pay close attention y&#39;ll americans make a bad decision y&#39;ll will regret it 🇧🇧🇺🇸team biden all the way,keep watching people speak not pay close attention yll american make bad decision yll regret team biden way
4133,what&#39;s up with Bidens forehead? that thing is nuts!!!,bidens forehead thing nut
4134,"Sorry but abortion should be stopped by preventing the problem and taking birth control, not taking a pill to kill the fetus,do we get relief from other mistakes we make??? Noo.  We mess up bad at or job we deal with consequence and I feel same with abortion.   It’s murder in my eyes and my savior Jesus Christ.   Love you all",sorry abortion stopped preventing problem taking birth control not taking pill kill fetusdo get relief mistake make noo mess bad job deal consequence feel abortion murder eye savior jesus christ love
4135,Thumbs up if you see the All-Seeing eye in the (20)24😮👁️👎🏻🔼,thumb see allseeing eye
4136,Free Palestine ❗❗❗,free palestine
4137,"GHEE,,,,NO ONE MENTIONS<br>&#39;&#39;&#39;&#39;THE MINSK ACCORDS &#39;&#39;<br>THE EU AND USA, NATO - SIGNED<br><br>NATO WAS NOT TO BORDER RUSSIA= <br>UKRAINE. .....UKRAINE AGREED TO NEVER<br><br>TO BE IN..- NATO - ANYONE CARE<br>FOR TRUTH ANYMORE  ????<br>NATO IS A CRIMINAL ORGANAZATION<br><br>NATO AND EU,,,USA IGNORED THE<br>MINSK AGREEMENTS<br><br>THIS IS HORRIFIC.  COMPLETE DISHONESTY",gheeno one mentionsthe minsk accord eu usa nato signednato not border russia ukraine ukraine agreed neverto nato anyone carefor truth anymore nato criminal organazationnato euusa ignored theminsk agreementsthis horrific complete dishonesty
4138,Oof.,oof
4139,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=4584"">1:16:24</a> What did I heard???",heard
4140,"American money for American people, not Ukraines war, or the Ukraine presidents and generals pockets, how long can it last before America sends out a mayday call...✌️ ♥ 🌏",american money american people not ukraine war ukraine president general pocket long last america sends mayday call
4141,"Biden has that 100 yr old gasp when talking… it’s almost like his meds are wearing off. Then he brought up sex with a porn star in the debate 🤭 “I don’t know what he’s talking about, I don’t even think he knows what he’s talking about” (Trump)😂😂😂",biden yr old gasp talking almost like med wearing brought sex porn star debate not know talking not even think know talking trump
4142,Trump: Says literally anything.<br><br>Biden: The idea! 😒,trump say literally anythingbiden idea
